,subj,echo,coil,diff_real,diff_imag,perc_real,perc_imag,std_real_orig,std_imag_orig,std_real_def,std_imag_def
39,83,2,8,4729.9912109375,4807.70263671875,49.89064975020225,50.492578502359095,7115.720703125,7117.75146484375,11845.7119140625,11925.4541015625
40,83,2,9,4894.92822265625,5037.5908203125,55.106842204152095,56.45246473863846,6435.14990234375,6404.8017578125,11330.078125,11442.392578125
41,83,2,10,7900.44921875,7923.0966796875,55.970623735049074,56.119173155598375,10165.125,10156.7939453125,18065.57421875,18079.890625
42,83,2,11,6278.798828125,6349.474609375,47.32133032798197,47.8082763603497,10129.033203125,10106.3828125,16407.83203125,16455.857421875
43,83,2,12,9717.5185546875,9702.08984375,72.98876247244971,72.89574004554416,8454.9599609375,8458.498046875,18172.478515625,18160.587890625
44,83,2,13,10670.3037109375,10664.45703125,76.28226555946146,76.28467156751935,8652.7705078125,8647.587890625,19323.07421875,19312.044921875
45,83,2,14,6514.87890625,6121.951171875,54.728022996933746,52.317063430896106,8646.6611328125,8640.658203125,15161.5400390625,14762.609375
46,83,2,15,8283.2099609375,8232.4033203125,64.58513413168473,64.1299133475875,8683.6533203125,8720.8701171875,16966.86328125,16953.2734375
47,83,2,16,5870.96142578125,5976.384765625,54.46491454559455,55.108572519455166,7843.86474609375,7856.5537109375,13714.826171875,13832.9384765625
48,83,2,17,1861.276123046875,1831.15869140625,40.10471600238657,39.40934526405388,3710.402587890625,3730.92919921875,5571.6787109375,5562.087890625
49,83,2,18,9885.193359375,9813.208984375,103.48421657955606,103.19508881088883,4609.77099609375,4602.77197265625,14494.96484375,14415.98046875
50,83,2,19,5452.9345703125,5446.8828125,60.83366162577973,60.79389899394177,6237.2119140625,6236.146484375,11690.146484375,11683.029296875
51,83,2,20,10578.03125,10544.240234375,89.7539847327384,89.57063459480024,6496.56787109375,6499.86279296875,17074.599609375,17044.103515625
52,83,2,21,15919.708984375,16078.05859375,104.3876639051357,104.89976436958766,7290.71142578125,7288.0390625,23210.419921875,23366.09765625
53,83,2,22,4988.044921875,4946.50390625,52.47466549411533,52.120196609628145,7011.6025390625,7017.318359375,11999.6474609375,11963.822265625
54,83,2,23,3519.4951171875,3440.529296875,43.99680665847964,43.28477052917079,6239.685546875,6228.326171875,9759.1806640625,9668.85546875
55,83,2,24,989.1328125,905.92822265625,14.355031468490587,13.2038887877528,6395.92919921875,6408.10693359375,7385.06201171875,7314.03515625
56,83,2,25,4723.2880859375,4816.861328125,63.18837421509301,64.05588698762405,5113.2880859375,5111.3486328125,9836.576171875,9928.2099609375
57,83,2,26,1342.14306640625,1415.68115234375,20.71537483197593,21.702008628661414,5807.89892578125,5815.431640625,7150.0419921875,7231.11279296875
58,83,2,27,934.73779296875,887.634765625,16.40919813342385,15.633195786798543,5229.056640625,5234.06689453125,6163.79443359375,6121.70166015625
59,83,2,28,1221.22802734375,1161.33056640625,22.72391516320206,21.726784252682044,4763.5830078125,4764.49072265625,5984.81103515625,5925.8212890625
60,83,2,29,9888.8623046875,9864.169921875,89.99590289232694,89.84564396845369,6043.693359375,6046.93359375,15932.5556640625,15911.103515625
61,83,2,30,6828.83837890625,6765.693359375,68.82692761210866,68.42476097994961,6507.33447265625,6504.9384765625,13336.1728515625,13270.6318359375
62,83,2,31,7204.93310546875,7257.16943359375,77.11212619384841,77.49186795099894,5740.98388671875,5736.48779296875,12945.9169921875,12993.6572265625
63,83,2,32,4347.47802734375,4446.3408203125,61.591259936009976,62.794196107453374,4884.85693359375,4857.64453125,9232.3349609375,9303.9853515625
64,83,3,1,4780.9814453125,4941.85107421875,49.31843851631811,50.516721576195465,7303.615234375,7311.67919921875,12084.5966796875,12253.5302734375
65,83,3,2,3704.58251953125,3587.0322265625,42.1319403721079,41.126405395140864,6940.52099609375,6928.453125,10645.103515625,10515.4853515625
66,83,3,3,1832.94287109375,1785.3232421875,23.905193762472024,23.408323659203358,6751.07958984375,6734.2119140625,8584.0224609375,8519.53515625
67,83,3,4,4496.8515625,4379.0615234375,38.078636333152424,37.30290431578634,9560.9560546875,9549.666015625,14057.8076171875,13928.7275390625
68,83,3,5,4661.46484375,4884.326171875,41.80624078136456,43.3289841627064,8819.4326171875,8830.490234375,13480.8974609375,13714.81640625
69,83,3,6,2688.0673828125,2561.095703125,26.313263253368856,25.308478694817843,8871.603515625,8838.96875,11559.6708984375,11400.064453125
70,83,3,7,3475.23583984375,3458.83203125,42.32891104894686,42.27688857520013,6472.45849609375,6451.9619140625,9947.6943359375,9910.7939453125
71,83,3,8,4056.09130859375,3977.87841796875,44.00274879619656,43.31560022930958,7189.76806640625,7194.53857421875,11245.859375,11172.4169921875
72,83,3,9,4429.06494140625,4453.66259765625,50.800551581568634,50.95343485250091,6504.00439453125,6513.82080078125,10933.0693359375,10967.4833984375
73,83,3,10,5581.2216796875,5658.2353515625,42.353630898150236,42.83590246245152,10387.05859375,10379.9775390625,15968.2802734375,16038.212890625
74,83,3,11,4959.900390625,4986.2333984375,38.61904986396865,38.975894638201254,10363.1943359375,10300.0048828125,15323.0947265625,15286.23828125
75,83,3,12,4890.189453125,4714.7744140625,44.099373685564416,43.02898759716646,8643.927734375,8599.8173828125,13534.1171875,13314.591796875
76,83,3,13,5686.5966796875,5487.8544921875,48.85109542325745,47.566335651455546,8797.375,8793.3388671875,14483.9716796875,14281.193359375
77,83,3,14,5666.44140625,5560.7109375,48.793913008890804,48.160971648961365,8779.7880859375,8765.73828125,14446.2294921875,14326.44921875
78,83,3,15,6488.380859375,6285.0927734375,53.572550504496675,52.18273775006779,8867.2001953125,8901.8447265625,15355.5810546875,15186.9375
79,83,3,16,4942.62060546875,4779.02490234375,47.27529111061792,46.035699923097,7983.66650390625,7991.61572265625,12926.287109375,12770.640625
80,83,3,17,1641.18701171875,1646.313232421875,36.15731004280377,36.258264614341655,3718.42529296875,3717.362060546875,5359.6123046875,5363.67529296875
81,83,3,18,6443.20166015625,6511.470703125,86.8553893455922,87.35653356908793,4196.70849609375,4198.1669921875,10639.91015625,10709.6376953125
82,83,3,19,4798.0703125,4881.48876953125,55.210012097779185,55.88198303365388,6291.544921875,6294.60888671875,11089.615234375,11176.09765625
83,83,3,20,7703.26025390625,7730.9677734375,78.9364826649001,79.05230236452581,5907.17822265625,5914.076171875,13610.4384765625,13645.0439453125
84,83,3,21,11959.7587890625,11931.40625,92.10813182568367,91.80796564339877,7004.5966796875,7030.34423828125,18964.35546875,18961.75
85,83,3,22,4437.9912109375,4475.99609375,47.68590512814379,48.21230572868121,7087.7197265625,7045.9306640625,11525.7109375,11521.9267578125
86,83,3,23,2444.75244140625,2561.22900390625,32.78301602650061,34.043772109740246,6234.99853515625,6242.72607421875,8679.7509765625,8803.955078125
87,83,3,24,894.9609375,923.59326171875,13.067948440894533,13.373033250619084,6401.03857421875,6444.58935546875,7295.99951171875,7368.1826171875
88,83,3,25,4038.12890625,4207.57080078125,56.80852159971644,58.46711897333614,5089.2509765625,5092.68798828125,9127.3798828125,9300.2587890625
89,83,3,26,1225.4326171875,1279.904296875,19.01975528288643,19.796222860704056,5830.22998046875,5825.4443359375,7055.66259765625,7105.3486328125
90,83,3,27,823.8154296875,811.37841796875,14.53037745717404,14.343036264329848,5257.7001953125,5251.26123046875,6081.515625,6062.6396484375
91,83,3,28,1066.65234375,925.126953125,20.143238495691502,17.657319065274653,4762.0107421875,4776.7763671875,5828.6630859375,5701.9033203125
92,83,3,29,7569.873046875,7547.81787109375,76.16188996208191,75.91460614739168,6154.2509765625,6168.60205078125,13724.1240234375,13716.419921875
93,83,3,30,5572.53466796875,5561.1279296875,59.64089989236727,59.77646107420115,6557.21142578125,6522.642578125,12129.74609375,12083.7705078125
94,83,3,31,5769.39404296875,5770.20166015625,66.81997661697613,66.77196418645023,5749.53857421875,5756.55224609375,11518.9326171875,11526.75390625
95,83,3,32,3902.26904296875,3900.97412109375,57.11398617660709,57.12550529704752,4881.28857421875,4878.29150390625,8783.5576171875,8779.265625
96,83,4,1,4582.6572265625,4513.201171875,48.35136335928893,47.57280803852255,7186.49609375,7230.333984375,11769.1533203125,11743.53515625
97,83,4,2,3527.455078125,3650.720703125,41.010390560550746,42.37964809027115,6837.6416015625,6788.96484375,10365.0966796875,10439.685546875
98,83,4,3,1626.72900390625,1625.92529296875,21.98857571751902,21.989206327068654,6584.69970703125,6581.23486328125,8211.4287109375,8207.16015625
99,83,4,4,4097.314453125,4055.9775390625,35.87445901659529,35.7417092183592,9372.6005859375,9320.03515625,13469.9150390625,13376.0126953125
100,83,4,5,4383.1484375,4459.6044921875,40.41214709722473,40.83591093178955,8654.5419921875,8690.98828125,13037.6904296875,13150.5927734375
101,83,4,6,2314.06640625,2440.478515625,23.605002586524552,24.86032883220171,8646.2548828125,8596.51953125,10960.3212890625,11036.998046875
102,83,4,7,3394.5478515625,3176.744140625,41.95936733164173,39.909271958751326,6392.8095703125,6371.54296875,9787.357421875,9548.287109375
103,83,4,8,3660.84716796875,3726.43017578125,40.70151809290529,41.369290840561476,7163.95166015625,7144.50537109375,10824.798828125,10870.935546875
104,83,4,9,4131.064453125,4069.1611328125,48.84591944356752,48.15442853712187,6391.8056640625,6415.65234375,10522.8701171875,10484.8134765625
105,83,4,10,4632.2578125,4734.1513671875,37.25577423690346,37.82741021847142,10117.53515625,10148.0595703125,14749.79296875,14882.2109375
106,83,4,11,4469.9951171875,4304.576171875,36.20476475751858,35.05140833887255,10111.4306640625,10128.462890625,14581.42578125,14433.0390625
107,83,4,12,3438.92578125,3350.416015625,33.77581447731393,33.1126291853745,8462.1591796875,8443.0341796875,11901.0849609375,11793.4501953125
108,83,4,13,4537.55859375,4527.09765625,41.521098064446946,41.602497577842,8659.541015625,8618.244140625,13197.099609375,13145.341796875
109,83,4,14,4686.6416015625,4861.2685546875,42.539711889580715,43.88023633913403,8673.77734375,8647.8583984375,13360.4189453125,13509.126953125
110,83,4,15,5584.048828125,5446.7626953125,48.67020706133737,47.81862464777877,8681.2138671875,8667.0810546875,14265.2626953125,14113.84375
111,83,4,16,4321.29052734375,4469.75732421875,43.219671009045655,44.30166175096152,7837.78955078125,7854.48876953125,12159.080078125,12324.24609375
112,83,4,17,1570.363525390625,1504.677978515625,34.95893436977698,33.636868625234925,3706.841552734375,3720.960693359375,5277.205078125,5225.638671875
113,83,4,18,4722.5830078125,4765.244140625,70.42604266128065,70.74590996515485,4344.4423828125,4353.0947265625,9067.025390625,9118.3388671875
114,83,4,19,4232.24755859375,4380.36962890625,51.07498172703717,52.2596434249529,6170.21826171875,6191.75048828125,10402.4658203125,10572.1201171875
115,83,4,20,5807.9033203125,5799.5830078125,65.66309502937084,65.47364979001107,5941.0517578125,5958.09765625,11748.955078125,11757.6806640625
116,83,4,21,9422.1015625,9362.634765625,82.02917338890687,81.78665857274304,6775.22998046875,6766.31298828125,16197.33203125,16128.9482421875
117,83,4,22,4043.341796875,3889.36962890625,44.86572191496975,43.41259561293158,6990.4248046875,7014.39599609375,11033.7666015625,10903.765625
118,83,4,23,1949.5703125,1885.27685546875,27.14827396807226,26.42491596280928,6206.4091796875,6191.82861328125,8155.9794921875,8077.10546875
119,83,4,24,891.5966796875,891.25244140625,13.014836353217179,13.021486163781438,6404.8193359375,6398.84912109375,7296.416015625,7290.1015625
120,83,4,25,3768.25634765625,3830.3310546875,54.18283457495193,54.77236998792421,5070.57666015625,5078.015625,8838.8330078125,8908.3466796875
121,83,4,26,1122.84716796875,1059.71435546875,17.64990272406392,16.659210700238063,5800.3515625,5831.2744140625,6923.19873046875,6890.98876953125
122,83,4,27,820.3779296875,770.14501953125,14.617305526823532,13.757272634658001,5202.185546875,5213.021484375,6022.5634765625,5983.16650390625
123,83,4,28,1067.509765625,994.8330078125,20.246053831799934,18.961176092526447,4738.92578125,4749.267578125,5806.435546875,5744.1005859375
124,83,4,29,6567.951171875,6655.927734375,70.7410549234406,71.2411869256058,6000.521484375,6014.8447265625,12568.47265625,12670.7724609375
125,83,4,30,4533.49609375,4460.4990234375,51.750928909275295,51.31083537937803,6493.4736328125,6462.84375,11026.9697265625,10923.3427734375
126,83,4,31,5582.14599609375,5527.41748046875,65.53063649048238,65.03615950744154,5727.30322265625,5735.28271484375,11309.44921875,11262.7001953125
127,83,4,32,3649.775390625,3608.15185546875,54.47643518878873,54.002391468237555,4874.8447265625,4877.39111328125,8524.6201171875,8485.54296875
128,54,1,1,4953.490234375,5159.44873046875,48.52048772886623,50.20836859440719,7732.32421875,7696.34912109375,12685.814453125,12855.7978515625
129,54,1,2,4506.2255859375,4399.400390625,49.27375701191657,48.26043877606005,6892.171875,6916.255859375,11398.3974609375,11315.65625
130,54,1,3,2334.53955078125,2374.3212890625,29.73364985299025,30.2787493568441,6684.23681640625,6654.3828125,9018.7763671875,9028.7041015625
131,54,1,4,4957.736328125,4955.712890625,41.77084511810968,41.532981262136445,9390.0234375,9454.1376953125,14347.759765625,14409.8505859375
132,54,1,5,5335.447265625,5522.671875,46.987577850752054,48.21965426251005,8687.29296875,8691.8193359375,14022.740234375,14214.4912109375
133,54,1,6,4117.076171875,4255.73828125,38.54265688592875,39.715766277274604,8623.3310546875,8587.619140625,12740.4072265625,12843.357421875
134,54,1,7,4569.3525390625,4618.41015625,51.18069574865961,51.69097765612871,6643.2060546875,6625.44921875,11212.55859375,11243.859375
135,54,1,8,4647.97265625,4746.98681640625,46.67944987670391,47.4669478342641,7633.2275390625,7627.12158203125,12281.2001953125,12374.1083984375
136,54,1,9,4625.73095703125,4560.185546875,49.84851539934706,49.06943528479131,6966.71044921875,7013.2392578125,11592.44140625,11573.4248046875
137,54,1,10,8491.6455078125,8617.6494140625,63.076811365228615,64.15030984450927,9216.5654296875,9124.7021484375,17708.2109375,17742.3515625
138,54,1,11,4573.1005859375,4634.4453125,37.33707677754865,37.8240532334229,9961.5986328125,9935.41796875,14534.69921875,14569.86328125
139,54,1,12,6022.3818359375,5888.2578125,53.54876596563491,52.51107229837444,8235.3466796875,8269.2353515625,14257.728515625,14157.4931640625
140,54,1,13,6838.0087890625,6732.6748046875,52.93468704286789,52.10875309511644,9498.818359375,9554.091796875,16336.8271484375,16286.7666015625
141,54,1,14,5536.32421875,5448.65625,49.19781437002072,48.60209684819449,8485.029296875,8486.4150390625,14021.353515625,13935.0712890625
142,54,1,15,8958.0517578125,8758.3974609375,65.44237774470677,64.30542376580622,9209.4306640625,9240.7998046875,18167.482421875,17999.197265625
143,54,1,16,5992.9296875,6019.3720703125,51.86218030980435,51.956898236132986,8559.0263671875,8575.6328125,14551.9560546875,14595.0048828125
144,54,1,17,5054.9404296875,4974.5712890625,59.950455327332094,59.19051986964507,5904.392578125,5917.0517578125,10959.3330078125,10891.623046875
145,54,1,18,7526.5576171875,7557.6298828125,59.47238288782004,59.734683972483346,8892.2724609375,8873.1806640625,16418.830078125,16430.810546875
146,54,1,19,76.927734375,160.46142578125,1.3351749461558762,2.7753356794368003,5723.158203125,5701.46337890625,5800.0859375,5861.9248046875
147,54,1,20,5595.69384765625,5642.21875,55.63456226692672,55.657741465751066,7260.09814453125,7316.23828125,12855.7919921875,12958.45703125
148,54,1,21,9934.71875,9996.46875,72.41987838653797,72.50743782522113,8750.861328125,8788.583984375,18685.580078125,18785.052734375
149,54,1,22,5246.95263671875,5166.517578125,56.84029528841252,56.36880582726504,6607.56787109375,6582.302734375,11854.5205078125,11748.8203125
150,54,1,23,2340.18115234375,2282.46923828125,29.219827257192758,28.63566600371795,6838.79052734375,6829.48681640625,9178.9716796875,9111.9560546875
151,54,1,24,1204.6162109375,1172.11279296875,17.348859718939153,16.87633840879979,6341.18115234375,6359.24609375,7545.79736328125,7531.35888671875
152,54,1,25,4699.64892578125,4699.03515625,64.67432563498878,64.8443768484132,4916.81298828125,4897.1171875,9616.4619140625,9596.15234375
153,54,1,26,1322.26513671875,1226.59814453125,20.41174299766908,19.068623491861455,5816.83056640625,5819.248046875,7139.095703125,7045.84619140625
154,54,1,27,886.3125,807.9921875,15.508387082222216,14.168155316397431,5271.896484375,5298.87890625,6158.208984375,6106.87109375
155,54,1,28,1003.19189453125,980.1796875,18.91821089709839,18.463975202411696,4801.18798828125,4818.51611328125,5804.3798828125,5798.69580078125
156,54,1,29,8146.3037109375,8162.2509765625,85.21091957921094,85.4729492728176,5487.01171875,5468.388671875,13633.3154296875,13630.6396484375
157,54,1,30,5701.923828125,5750.87451171875,64.6308100422458,64.8962732193707,5971.337890625,5986.20361328125,11673.26171875,11737.078125
158,54,1,31,6379.564453125,6381.1455078125,71.89934689726675,71.8416699943532,5683.1279296875,5691.6611328125,12062.6923828125,12072.806640625
159,54,1,32,4168.20068359375,4194.79248046875,59.61863378121179,59.903034584763745,4907.33935546875,4905.24169921875,9075.5400390625,9100.0341796875
160,54,2,1,7572.22265625,7316.05419921875,66.15704803085252,64.68945752879218,7659.7177734375,7651.47314453125,15231.9404296875,14967.52734375
161,54,2,2,5288.42041015625,5333.80126953125,55.98625833641074,56.34065604767354,6801.71533203125,6800.15478515625,12090.1357421875,12133.9560546875
162,54,2,3,3276.744140625,3206.91943359375,40.21997977844997,39.43959592460914,6508.68359375,6527.75830078125,9785.427734375,9734.677734375
163,54,2,4,5577.0615234375,5491.4951171875,46.21624587458345,45.54043486556589,9278.787109375,9312.7568359375,14855.8486328125,14804.251953125
164,54,2,5,6238.9423828125,6169.251953125,53.1544682545533,52.75249188230692,8617.91015625,8610.0859375,14856.8525390625,14779.337890625
165,54,2,6,5598.4521484375,5605.0205078125,50.00482357575421,50.061526524177026,8396.5986328125,8393.7529296875,13995.05078125,13998.7734375
166,54,2,7,5472.599609375,5467.03271484375,58.84815412411272,58.609289203007734,6563.2265625,6594.41259765625,12035.826171875,12061.4453125
167,54,2,8,6033.31884765625,6001.591796875,57.061813531518204,56.80667375329297,7556.64404296875,7564.1455078125,13589.962890625,13565.7373046875
168,54,2,9,5998.9228515625,6113.837890625,61.07108124966074,61.50629345635568,6823.3916015625,6883.263671875,12822.314453125,12997.1015625
169,54,2,10,9739.8623046875,9825.365234375,69.93267443308476,70.45265591275646,9057.5537109375,9033.37109375,18797.416015625,18858.736328125
170,54,2,11,6307.2001953125,6206.99609375,48.44622773287719,48.03456936643737,9865.37109375,9818.4375,16172.5712890625,16025.43359375
171,54,2,12,7094.9150390625,7117.8779296875,60.346084112481776,60.32079971928059,8209.5849609375,8241.099609375,15304.5,15358.9775390625
172,54,2,13,8211.1005859375,8249.7197265625,60.92881701891828,61.19925787583257,9370.9970703125,9355.2373046875,17582.09765625,17604.95703125
173,54,2,14,7972.201171875,8003.611328125,64.29614269643832,64.49612981418275,8413.08984375,8407.638671875,16385.291015625,16411.25
174,54,2,15,10160.4013671875,10109.4541015625,72.5250618093242,72.0930843132888,8929.3037109375,8968.0517578125,19089.705078125,19077.505859375
175,54,2,16,7207.8369140625,7335.98828125,60.66896580181681,61.546072184227285,8276.6806640625,8251.5126953125,15484.517578125,15587.5009765625
176,54,2,17,6107.29296875,6141.8388671875,67.9340128905718,68.31828158732138,5936.390625,5919.1171875,12043.68359375,12060.9560546875
177,54,2,18,9562.9931640625,9276.1357421875,71.29660815433289,69.96808008808581,8631.4736328125,8619.6005859375,18194.466796875,17895.736328125
178,54,2,19,6486.939453125,6511.2265625,70.8302588376999,71.06553818681141,5914.9599609375,5906.6708984375,12401.8994140625,12417.8974609375
179,54,2,20,7861.2109375,7723.80419921875,72.85612673498592,71.95811528327705,6859.4423828125,6871.84814453125,14720.6533203125,14595.65234375
180,54,2,21,12431.0078125,12387.978515625,88.63192137050169,88.36284766084823,7809.92578125,7825.45361328125,20240.93359375,20213.431640625
181,54,2,22,5951.9423828125,5792.39892578125,62.605560018160865,61.53275940679157,6531.080078125,6517.32080078125,12483.0224609375,12309.7197265625
182,54,2,23,3127.8154296875,3237.19287109375,38.43480739144065,39.535474922133886,6574.068359375,6569.47509765625,9701.8837890625,9806.66796875
183,54,2,24,1232.8662109375,1331.05029296875,17.79952146131314,19.109975538309317,6309.9677734375,6299.68701171875,7542.833984375,7630.7373046875
184,54,2,25,5845.5634765625,5884.16748046875,74.81304260202128,75.07271929417992,4890.7802734375,4895.87353515625,10736.34375,10780.041015625
185,54,2,26,1405.43115234375,1454.669921875,21.62752533885958,22.341570687193084,5795.62939453125,5783.7109375,7201.060546875,7238.380859375
186,54,2,27,966.1953125,1002.5625,16.94226547986695,17.523599166854783,5219.77197265625,5219.93212890625,6185.96728515625,6222.49462890625
187,54,2,28,1200.01123046875,1179.89208984375,22.381084299473883,22.002553529049262,4761.71484375,4772.57763671875,5961.72607421875,5952.4697265625
188,54,2,29,8466.2060546875,8437.4951171875,89.28700535203266,89.02901234618787,5248.91015625,5258.4951171875,13715.1162109375,13695.990234375
189,54,2,30,6951.23193359375,6861.34375,74.19647929385742,73.58783886750815,5893.06591796875,5893.3466796875,12844.2978515625,12754.6904296875
190,54,2,31,6991.82763671875,7275.34765625,77.13033143725873,79.10293135959205,5569.03857421875,5559.6435546875,12560.8662109375,12834.9912109375
191,54,2,32,4840.76025390625,4925.4794921875,66.47103485702785,67.07623267276796,4862.13037109375,4880.3671875,9702.890625,9805.8466796875
192,54,3,1,6192.611328125,6094.123046875,57.204398541084565,56.38386678030693,7729.10546875,7761.212890625,13921.716796875,13855.3359375
193,54,3,2,4783.89404296875,4752.89306640625,51.43133910468221,51.113655086136674,6909.56884765625,6922.22900390625,11693.462890625,11675.1220703125
194,54,3,3,2177.23291015625,2058.482421875,27.96302286434647,26.591679457560957,6697.49755859375,6711.8359375,8874.73046875,8770.318359375
195,54,3,4,4047.306640625,4256.6689453125,35.3167245970177,36.8505875358798,9436.375,9422.8212890625,13483.681640625,13679.490234375
196,54,3,5,4755.9267578125,4705.3427734375,42.83990032431193,42.53915889857144,8723.6650390625,8708.5322265625,13479.591796875,13413.875
197,54,3,6,3869.5029296875,3855.2255859375,36.774714062069016,36.468649486644594,8587.4326171875,8643.728515625,12456.935546875,12498.9541015625
198,54,3,7,4506.2451171875,4611.55517578125,50.68306443073973,51.75887667065416,6637.904296875,6603.91162109375,11144.1494140625,11215.466796875
199,54,3,8,4927.6640625,4881.04296875,48.693342880427,48.30133176393733,7655.9580078125,7664.87890625,12583.6220703125,12545.921875
